event_id,event_type,customer_id,invoice_id,created_at,payload_size_kb,idempotency_key,priority
evt_65d63f08acd3,invoice.paid,cus_72467a92,inv_eb527a51,2026-04-16T04:37:04.947833Z,1386.99,idk_81b5efa1,low
evt_45e7b0c5bdb2,invoice.rejected,cus_18dd0330,,2026-04-16T04:37:04.966324Z,499.69,idk_3b04d160,normal
evt_18f7988a43ce,invoice.created,cus_7c410cd8,inv_e847fbc8,2026-04-16T04:37:04.980509Z,4341.18,idk_beeb4f94,high
evt_9d8fcb7229a9,invoice.rejected,cus_c2f3b601,inv_ce65b1fd,2026-04-16T04:37:04.985008Z,1804.5,idk_e3087a9d,low
evt_ba1494ad3078,invoice.paid,cus_e5bce881,,2026-04-16T04:37:04.987376Z,3974.43,idk_4a933731,normal
evt_96126e12f92f,invoice.validated,cus_deb17d12,,2026-04-16T04:37:05.012174Z,694.86,idk_62350c7d,normal
evt_7de948716a5a,invoice.rejected,cus_4f8e74cf,inv_eae617ee,2026-04-16T04:37:05.015752Z,2214.86,idk_034f54ea,high
evt_2691878172d7,invoice.created,cus_deb17d12,inv_393defed,2026-04-16T05:37:04.782797Z,1216.79,idk_7b127de2,normal
evt_490214239cc7,invoice.validated,cus_b2a70a33,inv_7f3d426b,2026-04-16T05:37:04.815553Z,4249.67,idk_b0d68c61,high
evt_46321ada0313,invoice.validated,cus_ff7cd56f,,2026-04-16T05:37:04.818396Z,4390.24,idk_49215331,high
evt_addbdaa26fc2,compliance.failed,cus_f09eadbd,inv_0c4e9e2d,2026-04-16T05:37:04.837956Z,2104.42,idk_14408c8e,high
evt_eb9fa114c7a5,invoice.paid,cus_1067c55c,,2026-04-16T05:37:04.842546Z,2970.59,idk_48820544,low
evt_d44798a13b63,compliance.submitted,cus_c2f3b601,inv_91b65fac,2026-04-16T05:37:04.861516Z,4653.35,idk_9ff6f1bb,low
evt_1679f69a2e8b,invoice.paid,cus_269ef271,,2026-04-16T05:37:04.863375Z,4335.59,idk_e24ed198,normal
evt_4f4425f448cd,invoice.validated,cus_cfedd7dc,inv_134cf89b,2026-04-16T05:37:04.882427Z,2557.53,idk_13058905,low
evt_3863e2619fab,compliance.failed,cus_b399d6ea,,2026-04-16T05:37:04.889657Z,1758.55,idk_a1e30ab9,normal
evt_46c2bbf329f6,invoice.paid,cus_73ecd3fb,inv_a3850567,2026-04-16T05:37:04.900791Z,3008.51,idk_97498674,normal
evt_fc8e27f8178b,invoice.rejected,cus_bbf5e3c6,inv_a603f9b2,2026-04-16T05:37:04.910477Z,2439.02,idk_88fde3ec,normal
evt_eafb04a39d76,invoice.rejected,cus_0d76cb5e,inv_c9ca3614,2026-04-16T05:37:04.958576Z,3070.42,idk_5cab9388,low
evt_329367b176b4,compliance.failed,cus_b2a70a33,inv_6ef57663,2026-04-16T05:37:04.961834Z,3998.49,idk_771fa483,normal
evt_baab14b91fb9,compliance.failed,cus_7009fcf6,inv_178b586d,2026-04-16T05:37:04.990293Z,4873.39,idk_6168a503,normal
evt_a1dd2e8916bb,invoice.paid,cus_7e7dd8d8,inv_030195b7,2026-04-16T05:37:05.001904Z,1834.26,idk_66c34ccb,high
evt_50d7fb512baf,invoice.paid,cus_693cc64f,,2026-04-16T05:37:05.008413Z,3995.59,idk_b8b9f483,low
evt_417021cf752a,invoice.rejected,cus_b237ecf5,inv_c05de02c,2026-04-16T06:37:04.781739Z,1999.62,idk_87d5c9fc,normal
evt_7c0f48e0db08,invoice.paid,cus_ba38df4d,inv_a6c591f0,2026-04-16T06:37:04.787541Z,4220.81,idk_013f5f91,high
evt_86ddf8bc3935,invoice.rejected,cus_674ef98f,,2026-04-16T06:37:04.810526Z,489.44,idk_315661bd,low
evt_cbee6e2195ed,invoice.created,cus_deb17d12,inv_6505b984,2026-04-16T06:37:04.820546Z,1112.41,idk_63ebe7e2,normal
evt_4b90770575af,invoice.created,cus_04fa30e3,inv_29c14713,2026-04-16T06:37:04.834725Z,3691.18,idk_d935b0bc,normal
evt_653ace29ed5a,invoice.created,cus_7ba1efa2,inv_281cda35,2026-04-16T06:37:04.835944Z,717.33,idk_b3a80379,low
evt_3c85bf9c3fed,invoice.rejected,cus_9e134787,inv_4dad065f,2026-04-16T06:37:04.836323Z,2823.74,idk_f12d12e8,low
evt_b6fc1b7d7209,invoice.rejected,cus_89a7cb68,inv_60a63226,2026-04-16T06:37:04.839830Z,1318.08,idk_b1e9d365,high
evt_5dc79d8b913a,invoice.validated,cus_b2a70a33,inv_59ebce18,2026-04-16T06:37:04.840520Z,621.45,idk_d90bf9f6,low
evt_b5d692122802,invoice.paid,cus_92c8c490,inv_996b84aa,2026-04-16T06:37:04.854465Z,3737.89,idk_eb3495f5,normal
evt_85164d76ed0f,invoice.rejected,cus_b2280d89,,2026-04-16T06:37:04.875315Z,1089.16,idk_27eda6c5,normal
evt_ce125b0e96a1,compliance.submitted,cus_deb17d12,inv_c4ab1fde,2026-04-16T06:37:04.893546Z,290.24,idk_2b522386,low
evt_7df5143f99fe,invoice.rejected,cus_cfcd3b7a,inv_08931aba,2026-04-16T06:37:04.899379Z,4735.99,idk_6f88327e,high
evt_8f6ac9da96c8,invoice.created,cus_57ae260e,inv_77526b11,2026-04-16T06:37:04.937861Z,3624.72,idk_b9cfc8cf,normal
evt_334a83d839da,invoice.validated,cus_565a5afc,,2026-04-16T06:37:04.943478Z,471.09,idk_6050f4bb,high
evt_07be6ab581ee,invoice.validated,cus_f44f1851,inv_2036438d,2026-04-16T06:37:04.961116Z,151.53,idk_c3d1fbf7,high
evt_e0bd9ed13c31,invoice.validated,cus_bc7a8b8e,inv_eeefe465,2026-04-16T06:37:05.004942Z,3867.22,idk_d7c89f88,low
evt_2f05a254f05b,compliance.failed,cus_57ae260e,inv_353ea96d,2026-04-16T06:37:05.012136Z,1213.59,idk_c13d87ea,normal
evt_fbeed03be290,invoice.rejected,cus_0d76cb5e,,2026-04-16T07:37:04.811574Z,311.03,idk_ce6abd9a,high
evt_77d3e461a54c,invoice.paid,cus_1067c55c,,2026-04-16T07:37:04.815609Z,3022.39,idk_e7002841,high
evt_9ee71ad819c6,invoice.rejected,cus_97373b5e,,2026-04-16T07:37:04.826123Z,73.66,idk_e3835130,normal
evt_0f14f7d3fe3f,invoice.created,cus_9c7a0a1e,,2026-04-16T07:37:04.832171Z,1972.67,idk_fc7f8843,low
evt_c9f476d90eab,compliance.failed,cus_a10fb4ab,inv_5cf1cd99,2026-04-16T07:37:04.834137Z,1748.33,idk_e6ddb5da,low
evt_9580901aa746,compliance.failed,cus_8221c5dc,,2026-04-16T07:37:04.835901Z,2712.88,idk_f5d0ff69,high
evt_5d42d0885264,invoice.validated,cus_0d76cb5e,,2026-04-16T07:37:04.846781Z,2954.85,idk_862920fe,high
evt_5b1a9e683ef9,invoice.rejected,cus_c2f3b601,,2026-04-16T07:37:04.850220Z,4765.66,idk_7d97f1cf,high
evt_a4b8da1430d4,compliance.failed,cus_45d4d6e7,inv_cd03e0cd,2026-04-16T07:37:04.873120Z,1390.85,idk_30eac90f,low
evt_57720f5659f6,invoice.validated,cus_97373b5e,inv_888987a3,2026-04-16T07:37:04.900412Z,2681.2,idk_b7b3196d,high
evt_f6d0bb1291f1,invoice.validated,cus_89a7cb68,,2026-04-16T07:37:04.909690Z,484.36,idk_2e5c03b7,high
evt_eda1ade8f1c8,invoice.paid,cus_deb17d12,,2026-04-16T07:37:04.914564Z,2071.05,idk_e4a08a21,low
evt_eb03d6ef3f71,invoice.created,cus_086ce2c4,inv_7f2044f7,2026-04-16T07:37:04.919619Z,3368.08,idk_636eac37,high
evt_643b8d18075d,invoice.validated,cus_97103557,,2026-04-16T07:37:04.927761Z,534.21,idk_91355e72,normal
evt_f4af45ef3968,invoice.rejected,cus_47fddada,,2026-04-16T07:37:04.939711Z,4406.2,idk_1d5b2aa9,normal
evt_1606183d7699,invoice.created,cus_7009fcf6,inv_282800f7,2026-04-16T07:37:04.984173Z,3492.43,idk_1960612d,high
evt_55b6f016098f,invoice.paid,cus_261230c2,inv_304cd757,2026-04-16T08:37:04.782557Z,2427.01,idk_874a26fa,normal
evt_307b68e24646,invoice.paid,cus_abaa5612,inv_55a870ae,2026-04-16T08:37:04.810197Z,3592.55,idk_f2502c9c,normal
evt_eb97db895d33,invoice.created,cus_10654226,inv_67bac403,2026-04-16T08:37:04.815272Z,3045.6,idk_b39e8cfa,high
evt_17efbc2b1380,invoice.paid,cus_7af03d4a,inv_8470a618,2026-04-16T08:37:04.820840Z,46.02,idk_45e8e4e3,normal
evt_403030511dfe,invoice.rejected,cus_f47ee72e,inv_e4ba30ec,2026-04-16T08:37:04.825399Z,4787.66,idk_70c7af01,normal
evt_92e0751550bd,compliance.failed,cus_45d4d6e7,inv_5011926e,2026-04-16T08:37:04.827492Z,4957.21,idk_cffcce46,normal
evt_35cf36582131,invoice.paid,cus_cfedd7dc,inv_657d651b,2026-04-16T08:37:04.836101Z,1502.18,idk_6a0e7079,normal
evt_1a9962c66f46,invoice.paid,cus_3f6d5d76,inv_d027f6a9,2026-04-16T08:37:04.847281Z,164.05,idk_f74d8aed,high
evt_d0474c6996a7,invoice.validated,cus_b2280d89,inv_3ff076b2,2026-04-16T08:37:04.858383Z,1889.29,idk_abd4e3b2,normal
evt_26bcaa4537a3,invoice.rejected,cus_b5a76dc2,inv_cb51bae3,2026-04-16T08:37:04.873820Z,4259.52,idk_8bf28d3f,high
evt_860960e19730,compliance.failed,cus_ba38df4d,inv_cc7ef923,2026-04-16T08:37:04.886861Z,2509.51,idk_81a929da,low
evt_403a4c6231a1,invoice.rejected,cus_4ea36b7d,inv_05b7d520,2026-04-16T08:37:04.896608Z,4063.92,idk_6e56ad64,high
evt_4e6b16c6eece,compliance.submitted,cus_75f0428a,,2026-04-16T08:37:04.918861Z,4398.66,idk_c0c1b72c,normal
evt_8fe4b75f7073,compliance.failed,cus_6665d177,inv_851b1014,2026-04-16T08:37:04.945696Z,2199.33,idk_8b446568,high
evt_a2558bc2e743,compliance.failed,cus_701d4c45,,2026-04-16T08:37:04.964900Z,1201.05,idk_0083d931,high
evt_645bd089e01e,invoice.paid,cus_ba38df4d,inv_64aa2f32,2026-04-16T08:37:04.972293Z,1761.78,idk_00e01368,high
evt_108e8a12975e,invoice.validated,cus_9e134787,inv_e313ea14,2026-04-16T08:37:04.988204Z,1476.83,idk_bef01222,normal
evt_9f6c1426771c,invoice.rejected,cus_92c8c490,inv_a5d20781,2026-04-16T08:37:05.005155Z,1173.32,idk_aa0e7c96,low
evt_9030ecad5f02,compliance.failed,cus_bec6b9a8,,2026-04-16T09:37:04.792767Z,157.7,idk_29c06736,high
evt_f0de473d29d2,compliance.failed,cus_226e5df8,inv_6262983b,2026-04-16T09:37:04.805212Z,1666.17,idk_3588766b,normal
evt_85b37e2897e9,compliance.failed,cus_05b86f88,inv_c1e948ee,2026-04-16T09:37:04.828255Z,3134.74,idk_13db396a,normal
evt_1a092fc1b38a,invoice.validated,cus_7ba1efa2,,2026-04-16T09:37:04.849584Z,1542.55,idk_d21bb288,normal
evt_f2d1483e8ca2,compliance.submitted,cus_4ea36b7d,inv_8fd68451,2026-04-16T09:37:04.896198Z,2004.69,idk_23c09697,high
evt_d3ee16bf2610,compliance.failed,cus_cfcd3b7a,inv_0f5a8923,2026-04-16T09:37:04.899715Z,4938.92,idk_188d8ff9,high
evt_add2a83ca866,compliance.failed,cus_6de90fa4,inv_6de23c28,2026-04-16T09:37:04.915175Z,586.79,idk_e4a214f0,normal
evt_772f5f507858,invoice.paid,cus_a10fb4ab,,2026-04-16T09:37:04.915413Z,3440.63,idk_d5b6b3e2,low
evt_bb120907eedb,compliance.submitted,cus_9c19208b,,2026-04-16T09:37:04.916362Z,4939.56,idk_2d97f915,normal
evt_96bf82fc29e3,invoice.rejected,cus_02ced190,inv_c548cb8e,2026-04-16T09:37:04.924070Z,1098.27,idk_14bc8cb3,high
evt_9e96dac64d92,invoice.paid,cus_6d404541,inv_dcb3f044,2026-04-16T09:37:04.930827Z,83.9,idk_822f546f,low
evt_8c7bf9179b84,invoice.validated,cus_c51cf566,,2026-04-16T09:37:04.935734Z,1377.66,idk_1b19b165,normal
evt_e3448900251f,invoice.validated,cus_77178f10,inv_83cc1b9f,2026-04-16T09:37:04.946262Z,1552.79,idk_55216c14,high
evt_77de61c19622,invoice.created,cus_a6d9cc67,,2026-04-16T09:37:04.963463Z,3502.17,idk_ad33a5f1,normal
evt_a22993a79460,compliance.submitted,cus_e5bce881,inv_af77bfe5,2026-04-16T09:37:04.969229Z,886.27,idk_70510ccd,high
evt_fce769b74c63,invoice.validated,cus_89eec4bd,inv_a3c60d1f,2026-04-16T09:37:04.977872Z,4922.37,idk_e54c7502,low
evt_cdaadbdfb646,compliance.failed,cus_a6d9cc67,inv_08eccd09,2026-04-16T09:37:04.988520Z,3413.37,idk_fc376e05,high
evt_aabdd9000c06,invoice.paid,cus_9e134787,inv_f0f41bde,2026-04-16T10:37:04.784370Z,4385.65,idk_085890c2,low
evt_f3e42142f37b,invoice.validated,cus_89a7cb68,inv_0ce9853c,2026-04-16T10:37:04.825709Z,4555.67,idk_8dd2fb83,low
evt_368feac47905,invoice.created,cus_f44f1851,,2026-04-16T10:37:04.839014Z,684.35,idk_4097d44c,low
evt_e85a9da9055b,invoice.created,cus_d4060238,inv_ab76d3f8,2026-04-16T10:37:04.851960Z,2782.1,idk_de09f4e9,normal
evt_629b12a1d54a,invoice.validated,cus_cfcd3b7a,inv_2185789e,2026-04-16T10:37:04.867672Z,3329.07,idk_26a9b46a,low
evt_b34f85168359,compliance.failed,cus_e44e1d65,inv_35999380,2026-04-16T10:37:04.887822Z,2436.75,idk_1340c5a9,low
evt_f5bce142574e,compliance.submitted,cus_9e134787,,2026-04-16T10:37:04.920614Z,470.55,idk_001f863a,normal
evt_dc097d35125a,invoice.paid,cus_11dbfc3f,inv_60cb8651,2026-04-16T10:37:04.945502Z,2237.28,idk_a692886b,high
evt_577eb5789225,compliance.submitted,cus_e5bce881,inv_7fa1f6ff,2026-04-16T10:37:04.949418Z,422.5,idk_1d119a7d,normal
evt_21427a77b6ec,invoice.created,cus_cfedd7dc,inv_250647c5,2026-04-16T10:37:04.954217Z,981.94,idk_6e78c1d7,high
evt_dab21a7188db,invoice.created,cus_b237ecf5,inv_c9cbcd30,2026-04-16T10:37:04.981754Z,391.09,idk_b33c24b3,high
evt_82d8dd6c1cfd,compliance.submitted,cus_2361fdf8,,2026-04-16T10:37:04.986885Z,2697.59,idk_c98e3f25,low
evt_093e04fee7f9,invoice.paid,cus_3167e9e6,inv_3e1960dd,2026-04-16T11:37:04.794726Z,4602.33,idk_dced3f71,normal
evt_a369df63f7ec,invoice.validated,cus_fe077f3c,,2026-04-16T11:37:04.803612Z,4378.73,idk_8c2ded0f,normal
evt_e2dbb70da2d2,invoice.validated,cus_92c8c490,inv_fcaa538e,2026-04-16T11:37:04.804529Z,3412.15,idk_87d717fe,high
evt_2f7a63daa8f1,invoice.created,cus_05091141,,2026-04-16T11:37:04.811150Z,192.91,idk_8114e763,normal
evt_65af42bc581d,invoice.validated,cus_f44f1851,,2026-04-16T11:37:04.832138Z,699.24,idk_2abd7f2a,high
evt_a8f522411856,compliance.submitted,cus_3b39dd7a,,2026-04-16T11:37:04.835608Z,4125.2,idk_1723a917,low
evt_83945e1e017a,compliance.failed,cus_e44e1d65,inv_46409d97,2026-04-16T11:37:04.837100Z,1464.74,idk_58953703,normal
evt_943a86ec9e3a,invoice.validated,cus_43132853,inv_f49846b2,2026-04-16T11:37:04.848194Z,462.49,idk_055b46e8,high
evt_8109a120e1f3,compliance.submitted,cus_89a7cb68,,2026-04-16T11:37:04.853969Z,4064.38,idk_50baf7aa,low
evt_38dd94cbb8ee,invoice.validated,cus_6783700b,inv_b0c9add9,2026-04-16T11:37:04.858127Z,1252.81,idk_21eb7440,high
evt_fce3bef3e233,invoice.paid,cus_c7c2be0c,,2026-04-16T11:37:04.862226Z,2523.03,idk_d5e4bdc5,low
evt_969e6a179c24,compliance.submitted,cus_acd5ca57,inv_0fdd004a,2026-04-16T11:37:04.866186Z,2278.91,idk_17d595ee,high
evt_bf060be97600,invoice.created,cus_674ef98f,inv_c5a54e49,2026-04-16T11:37:04.905327Z,2791.78,idk_ee45974c,normal
evt_21e448f83d88,invoice.validated,cus_5a778589,inv_2831cf94,2026-04-16T11:37:04.911500Z,2073.02,idk_5c4885c7,low
evt_0a00be91018f,compliance.submitted,cus_cfedd7dc,,2026-04-16T11:37:04.950627Z,2831.5,idk_a3388585,normal
evt_cc67ecb848de,invoice.validated,cus_261230c2,inv_9d998e9a,2026-04-16T11:37:04.961199Z,660.54,idk_79647470,low
evt_4f0533eed0ca,invoice.paid,cus_92c8c490,,2026-04-16T11:37:04.963046Z,1284.48,idk_fdb0f8a4,low
evt_503ad294ef4e,compliance.failed,cus_b2a70a33,inv_cf0f6d7d,2026-04-16T11:37:04.965906Z,4277.79,idk_fd5352b3,high
evt_c0aa7f657cb2,compliance.failed,cus_af7d06fe,inv_de89bde4,2026-04-16T11:37:04.976045Z,1959.45,idk_25dad755,high
evt_5d679f648743,invoice.rejected,cus_57ae260e,inv_0b5165e0,2026-04-16T11:37:05.002659Z,4935.12,idk_22a8c0c0,normal
evt_61299b567868,invoice.rejected,cus_a0b3e16f,inv_1ab28752,2026-04-16T12:37:04.795679Z,4559.51,idk_2683b440,normal
evt_338530f4c576,invoice.created,cus_05091141,,2026-04-16T12:37:04.816667Z,4887.59,idk_a3fea371,high
evt_7f2227a2dd68,invoice.validated,cus_57ae260e,,2026-04-16T12:37:04.820448Z,2842.81,idk_4ea2a083,normal
evt_23ba2549aa34,compliance.submitted,cus_2361fdf8,inv_4b526e7f,2026-04-16T12:37:04.835883Z,4604.56,idk_f83df1b7,high
evt_f19060a536b9,invoice.validated,cus_4f7d6cfe,inv_7c434904,2026-04-16T12:37:04.841505Z,881.81,idk_8e66467e,normal
evt_4d54caab4018,compliance.submitted,cus_3f6d5d76,inv_3c3614df,2026-04-16T12:37:04.866983Z,248.32,idk_f7a05277,normal
evt_811f4e225246,invoice.created,cus_5b3410f0,inv_478af66c,2026-04-16T12:37:04.871140Z,2580.03,idk_8de6ed47,low
evt_7d054fbaa60d,invoice.rejected,cus_05b86f88,inv_d09f7cfb,2026-04-16T12:37:04.879202Z,816.65,idk_3bb9f9c0,high
evt_0f81202f0b1b,invoice.rejected,cus_21ce0b07,inv_d981d150,2026-04-16T12:37:04.905461Z,2557.18,idk_2d902f8f,normal
evt_8752c1602839,compliance.failed,cus_f4412bc1,inv_d10b84d7,2026-04-16T12:37:04.910368Z,4588.79,idk_236923b9,normal
evt_3df134bb02d6,invoice.created,cus_9e134787,inv_decacf90,2026-04-16T12:37:04.912346Z,4747.11,idk_67ec8ecb,normal
evt_f931ae423004,compliance.failed,cus_89eec4bd,inv_390b4507,2026-04-16T12:37:04.981577Z,4002.81,idk_d5e076fa,normal
evt_01e895d93689,compliance.submitted,cus_02ced190,inv_573b73ed,2026-04-16T13:37:04.792646Z,4882.91,idk_8bd1dd68,low
evt_ef7a55bca284,invoice.paid,cus_9e134787,inv_59a62eee,2026-04-16T13:37:04.822018Z,3429.85,idk_dd1a10d6,low
evt_b880b9b8e723,invoice.validated,cus_89eec4bd,,2026-04-16T13:37:04.830560Z,118.04,idk_2489f685,normal
evt_c27b634c8e93,compliance.submitted,cus_701d4c45,inv_f2cfa1f2,2026-04-16T13:37:04.860403Z,3666.3,idk_6f9f1477,low
evt_e80f422e2edd,invoice.validated,cus_75f0428a,inv_c44a9aa8,2026-04-16T13:37:04.868706Z,3633.62,idk_c578154e,low
evt_62dc64df50f3,invoice.created,cus_1067c55c,inv_0b29823d,2026-04-16T13:37:04.894723Z,4454.63,idk_2d954b7e,high
evt_f392e4bbddb4,compliance.submitted,cus_bc0ff9d8,inv_dac5e0ed,2026-04-16T13:37:04.895161Z,1206.98,idk_e8ae42d6,low
evt_1d647bf59c25,compliance.submitted,cus_d8231f83,inv_a276f8dc,2026-04-16T13:37:04.930889Z,3905.83,idk_549088f6,normal
evt_ec15160f769d,compliance.submitted,cus_674ef98f,inv_3acfbbcd,2026-04-16T13:37:04.936359Z,2975.23,idk_b44238a9,normal
evt_b3d1254ab35c,compliance.failed,cus_9e134787,inv_b460f18e,2026-04-16T13:37:04.955334Z,2404.37,idk_976427ca,high
evt_602cd7f62560,invoice.rejected,cus_57ae260e,inv_c4f8bcb9,2026-04-16T13:37:04.968219Z,3053.03,idk_0581c6d4,high
evt_ec6f6d9391e7,invoice.paid,cus_cfedd7dc,inv_fe2bcf1c,2026-04-16T13:37:04.972725Z,2285.36,idk_9ff2f950,low
evt_ce2726e88a07,compliance.submitted,cus_bbf5e3c6,inv_1711e43f,2026-04-16T13:37:04.979131Z,1500.4,idk_f7749f6c,high
evt_a995ed21173f,invoice.rejected,cus_deb17d12,,2026-04-16T14:37:04.805797Z,4692.69,idk_a306f5cd,low
evt_55312d9794ba,invoice.rejected,cus_cfedd7dc,inv_a75c22fa,2026-04-16T14:37:04.807289Z,4120.91,idk_5f07fbef,normal
evt_9fe1f7093794,invoice.validated,cus_05091141,inv_7f7d3fe6,2026-04-16T14:37:04.828451Z,2012.05,idk_99e86c31,low
evt_d7188f978707,compliance.submitted,cus_4ebeb3a4,,2026-04-16T14:37:04.866780Z,4775.29,idk_5b219e65,normal
evt_aefcf710d1c1,invoice.validated,cus_ba38df4d,,2026-04-16T14:37:04.880918Z,3301.58,idk_2c3095c7,high
evt_19c79ce2ad2b,invoice.paid,cus_a10fb4ab,,2026-04-16T14:37:04.916966Z,741.61,idk_a3943991,low
evt_dd072f15e3dd,invoice.paid,cus_c2f3b601,,2026-04-16T14:37:04.937559Z,4993.47,idk_3f2936fd,low
evt_dd3285f936e2,invoice.validated,cus_cfedd7dc,,2026-04-16T14:37:04.948591Z,4928.49,idk_fd13b0fa,normal
evt_77383178a28d,compliance.submitted,cus_f4412bc1,inv_92c35d83,2026-04-16T14:37:04.950518Z,3023.5,idk_92627935,low
evt_d5183f7767c7,compliance.failed,cus_6665d177,inv_1a83a7cf,2026-04-16T14:37:04.988159Z,3059.03,idk_39835747,normal
evt_c6398341d89f,compliance.failed,cus_ba38df4d,,2026-04-16T14:37:05.005076Z,1334.72,idk_a13445cd,low
evt_4e33fbe3d2ea,compliance.failed,cus_8b208913,,2026-04-16T14:37:05.011470Z,1799.32,idk_3429dd3c,low
evt_d643764d9c2d,compliance.failed,cus_b237ecf5,inv_b2e456a9,2026-04-16T15:37:04.781365Z,2539.98,idk_fd9bdcf6,low
evt_775019326914,invoice.paid,cus_a6d9cc67,inv_a71179b0,2026-04-16T15:37:04.809909Z,3203.03,idk_d8af1d2e,low
evt_45f6d36b31bb,compliance.failed,cus_6f8b678c,inv_8b59a099,2026-04-16T15:37:04.811744Z,2861.73,idk_a7e49dc9,normal
evt_9bbbb5491c7c,compliance.failed,cus_269ef271,,2026-04-16T15:37:04.827093Z,3103.48,idk_d7a09432,low
evt_d10a69837699,invoice.created,cus_f44f1851,inv_2d84c53a,2026-04-16T15:37:04.839467Z,3715.55,idk_6d4ed02a,normal
evt_67479a99a3ce,compliance.failed,cus_02ced190,,2026-04-16T15:37:04.842061Z,3472.57,idk_fbfc3a9e,low
evt_ffa87d7d9749,invoice.created,cus_4f7d6cfe,inv_9312f21e,2026-04-16T15:37:04.845106Z,798.39,idk_e0719909,normal
evt_46fdecbe968c,compliance.submitted,cus_a10fb4ab,inv_2b133701,2026-04-16T15:37:04.847975Z,2469.5,idk_6dace0c6,high
evt_f17b1e65ee61,compliance.submitted,cus_a10fb4ab,inv_06f35356,2026-04-16T15:37:04.864513Z,348.9,idk_248d868f,high
evt_3a4965904705,invoice.paid,cus_4f7d6cfe,inv_a7a65095,2026-04-16T15:37:04.892033Z,144.48,idk_ad7c7c31,high
evt_4ad753133e61,invoice.paid,cus_f09eadbd,inv_21496ce9,2026-04-16T15:37:04.901771Z,4284.3,idk_2420a89f,high
evt_776844fee83a,invoice.created,cus_e5bce881,inv_8e685d53,2026-04-16T15:37:04.925564Z,722.59,idk_a48dcbe8,high
evt_490432da2e5b,compliance.submitted,cus_11dbfc3f,inv_0621d433,2026-04-16T15:37:04.929702Z,710.66,idk_5e936c24,high
evt_5ee5af12e149,invoice.validated,cus_674ef98f,,2026-04-16T15:37:04.930073Z,3597.42,idk_547a1938,normal
evt_1cb93036c0c2,invoice.paid,cus_f09eadbd,inv_6ddd4928,2026-04-16T15:37:04.955614Z,4658.64,idk_7073333b,high
evt_196bc429c340,invoice.created,cus_226e5df8,inv_6cb88bc9,2026-04-16T15:37:04.970736Z,49.17,idk_9ac0aac9,low
evt_7e33aaab9854,invoice.validated,cus_4ea36b7d,inv_aac0f6b3,2026-04-16T15:37:04.985975Z,2101.91,idk_8d3d98ca,normal
evt_e397c6d62dc4,invoice.validated,cus_18dd0330,inv_f6c78322,2026-04-16T15:37:05.000582Z,553.98,idk_06bf1ef6,high
evt_eb047def90f3,invoice.created,cus_f44f1851,inv_a3931533,2026-04-16T15:37:05.005623Z,3126.83,idk_9b1e58fd,low
evt_b92b0ce0edc6,invoice.rejected,cus_f44f1851,inv_47e3d00a,2026-04-16T16:37:04.809982Z,620.0,idk_8936111e,low
evt_a18a936fd9f8,invoice.created,cus_d4060238,,2026-04-16T16:37:04.824938Z,2315.81,idk_f25cab41,high
evt_f1b851fa7ab2,invoice.validated,cus_ba38df4d,,2026-04-16T16:37:04.902075Z,459.94,idk_3d9f3dfe,low
evt_6539fa31b116,invoice.rejected,cus_bbf5e3c6,inv_5f1ced96,2026-04-16T16:37:04.935369Z,3319.51,idk_6894d49e,high
evt_82ac05c7275b,invoice.rejected,cus_89a7cb68,,2026-04-16T16:37:04.953618Z,3718.24,idk_6a144f10,normal
evt_5f765025b626,invoice.created,cus_a1ca23cc,inv_54d579de,2026-04-16T16:37:04.960728Z,4755.18,idk_d6dfbc6f,low
evt_4917bb377a84,compliance.failed,cus_0ebf6058,,2026-04-16T16:37:04.992814Z,1556.61,idk_188d352e,normal
evt_9b67e1475dea,compliance.failed,cus_aaf3ef61,,2026-04-16T16:37:05.011795Z,3351.91,idk_f68e8f28,high
evt_261a7ced06da,invoice.created,cus_bc7a8b8e,,2026-04-16T17:37:04.794785Z,1032.9,idk_33a8149a,normal
evt_c94b613b4379,invoice.validated,cus_84b1ac3f,inv_cb1e8c7d,2026-04-16T17:37:04.852891Z,448.21,idk_5fe03ea5,normal
evt_7beb8dfc127a,invoice.rejected,cus_a6d9cc67,,2026-04-16T17:37:04.875191Z,1624.09,idk_266bdcb6,low
evt_7f34b8d3e882,invoice.created,cus_cfedd7dc,,2026-04-16T17:37:04.927920Z,2491.58,idk_085ed58a,low
evt_f8ecdf18192d,invoice.validated,cus_b2a70a33,inv_f1503d80,2026-04-16T17:37:04.931796Z,1769.74,idk_8cece3e6,low
evt_f8f3c85c307f,invoice.validated,cus_3e1743b5,inv_6fadafb2,2026-04-16T17:37:04.942846Z,446.05,idk_0c86013f,high
evt_6206c5dfd206,invoice.created,cus_4ea36b7d,inv_8338d47f,2026-04-16T17:37:04.944072Z,83.38,idk_06bc51f8,high
evt_f5d285619090,compliance.submitted,cus_6946509d,inv_849e324a,2026-04-16T17:37:04.945096Z,4904.89,idk_99e74411,normal
evt_9715eac842e1,compliance.submitted,cus_cfedd7dc,,2026-04-16T17:37:04.948764Z,222.01,idk_e46391b4,normal
evt_594663c43f06,invoice.validated,cus_a10fb4ab,inv_14082daa,2026-04-16T17:37:04.968055Z,4270.22,idk_05aee4cc,normal
evt_4c37b9884225,invoice.created,cus_d8bd1af4,inv_1a094c41,2026-04-16T17:37:05.010155Z,994.05,idk_f5088e1c,low
