event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
evt_2911f98916a5,expired,payload_too_large,False,reduce_payload_size
evt_60ef156fb39f,delivered,none,False,none
evt_823d31f7e0e2,delivered,none,False,none
evt_4cb96071a631,delivered,none,False,none
evt_b3aa88d89e1b,delivered,none,False,none
evt_72bf410ef340,expired,payload_too_large,False,reduce_payload_size
evt_d6679f3eeb86,delivered,none,False,none
evt_153dd790385a,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_34e55326eb5e,expired,payload_too_large,False,reduce_payload_size
evt_7e0a1d5d5e0a,expired,payload_too_large,False,reduce_payload_size
evt_48892ac645d2,delivered,none,False,none
evt_cd5356e5f205,expired,payload_too_large,False,reduce_payload_size
evt_a96e69f3187e,delivered,none,False,none
evt_b2906811aaf0,expired,payload_too_large,False,reduce_payload_size
evt_1ee22630e7f7,delivered,none,False,none
evt_0b7adf365f31,expired,payload_too_large,False,reduce_payload_size
evt_d341cbfdb670,expired,payload_too_large,False,reduce_payload_size
evt_a453d0501aac,expired,payload_too_large,False,reduce_payload_size
evt_9cf6d389257d,delivered,none,False,none
evt_73732efe75aa,expired,invalid_signature,True,verify_signature_config
evt_9189a4090618,delivered,none,False,none
evt_39dfec467f92,recovered,none,False,none
evt_1e813e92c590,expired,payload_too_large,False,reduce_payload_size
evt_c7ffa056bcf6,delivered,none,False,none
evt_73948cbc67f4,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_e9c08b5c7e69,expired,payload_too_large,False,reduce_payload_size
evt_853f0e407616,expired,payload_too_large,False,reduce_payload_size
evt_7abbf517e216,delivered,none,False,none
evt_6f02b83a2455,delivered,none,False,none
evt_b9569ec87115,delivered,none,False,none
evt_0eeb7a64a338,expired,timeout,True,investigate
evt_68f7707ba9ba,expired,payload_too_large,False,reduce_payload_size
evt_2d5392c396dc,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_17168e44c9cb,delivered,none,False,none
evt_eb1ade619498,delivered,none,False,none
evt_784f0378c2ac,delivered,none,False,none
evt_90218ffb9f64,expired,payload_too_large,False,reduce_payload_size
evt_9bac4b072808,expired,customer_endpoint_down,True,wait_and_retry
evt_b112a94f846f,delivered,none,False,none
evt_d7ab0f4a4034,expired,payload_too_large,False,reduce_payload_size
evt_fc1d521de53d,expired,payload_too_large,False,reduce_payload_size
evt_31c579a5d10e,delivered,none,False,none
evt_8ac9ff5ed46d,expired,payload_too_large,False,reduce_payload_size
evt_f2152fafc107,expired,replay_without_fix,False,investigate
evt_f7dde6c565a3,delivered,none,False,none
evt_5141e843e808,expired,payload_too_large,False,reduce_payload_size
evt_46e31e412151,expired,payload_too_large,False,reduce_payload_size
evt_46f967a35b9b,delivered,none,False,none
evt_3948c7fd4a00,delivered,none,False,none
evt_3f4112934fa0,expired,payload_too_large,False,reduce_payload_size
evt_c8fbae62b028,delivered,none,False,none
evt_acef457b3861,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_1d914e044676,expired,payload_too_large,False,reduce_payload_size
evt_36b8a69b751d,delivered,none,False,none
evt_eb97895098d5,delivered,none,False,none
evt_2a84ae720c5c,delivered,none,False,none
evt_c1536202db25,expired,payload_too_large,False,reduce_payload_size
evt_80a0fdc75dfc,delivered,none,False,none
evt_9f4b1c462514,expired,payload_too_large,False,reduce_payload_size
evt_d2abcb964f79,delivered,none,False,none
evt_5bac810edfb1,duplicate,duplicate_event,False,fix_retry_logic
evt_6601d38ec3ba,expired,payload_too_large,False,reduce_payload_size
evt_5934f5edafe6,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_0a724ebf38c3,delivered,none,False,none
evt_d5036b3e3873,delivered,none,False,none
evt_0ba14fbfb7f2,delivered,none,False,none
evt_688788de5114,expired,payload_too_large,False,reduce_payload_size
evt_b9b9cc8f42e2,expired,payload_too_large,False,reduce_payload_size
evt_43a32e6fd314,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_603fd27b8131,delivered,none,False,none
evt_2d6b87719e36,expired,payload_too_large,False,reduce_payload_size
evt_f4dbec373805,delivered,none,False,none
evt_d4c85f1bb71f,delivered,none,False,none
evt_5d2944bb3773,expired,payload_too_large,False,reduce_payload_size
evt_4a702fbaa7cf,delivered,none,False,none
evt_210c61d56b0e,expired,payload_too_large,False,reduce_payload_size
evt_b3038f891c9b,expired,payload_too_large,False,reduce_payload_size
evt_184ef58f3ce3,delivered,none,False,none
evt_04b31b1666a8,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_b5b03662442f,duplicate,duplicate_event,False,fix_retry_logic
evt_f2f6075f7d66,expired,payload_too_large,False,reduce_payload_size
evt_e845da99471e,delivered,none,False,none
evt_ef154541921d,delivered,none,False,none
evt_78a51b326881,expired,invalid_signature,True,verify_signature_config
evt_3c70e6c725d6,expired,payload_too_large,False,reduce_payload_size
evt_42fd3b7e70a5,expired,replay_without_fix,False,investigate
evt_9c6551e0aab0,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_d92a19cbf163,expired,payload_too_large,False,reduce_payload_size
evt_70b11b6a55d3,expired,payload_too_large,False,reduce_payload_size
evt_5eb2e3a3592b,expired,payload_too_large,False,reduce_payload_size
evt_1b82f9a67e52,delivered,none,False,none
evt_5af95fe73549,delivered,none,False,none
evt_d9f71632eef7,expired,rate_limited,True,apply_exponential_backoff
evt_c89bb926ed3f,delivered,none,False,none
evt_e045cddb4921,delivered,none,False,none
evt_550f2c1aab23,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_b143493cdeb0,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_42b4640e8b8a,delivered,none,False,none
evt_b32fe2c119be,delivered,none,False,none
evt_6300ff963779,expired,payload_too_large,False,reduce_payload_size
evt_888bfee68d59,expired,payload_too_large,False,reduce_payload_size
evt_713b18ede7cb,expired,payload_too_large,False,reduce_payload_size
evt_b9e19b6695a0,delivered,none,False,none
evt_9af9d61b1a0f,expired,payload_too_large,False,reduce_payload_size
evt_393c6aeb8abe,expired,malformed_response,True,investigate
evt_42834175d6fd,expired,payload_too_large,False,reduce_payload_size
evt_635aa4bdf4ec,expired,payload_too_large,False,reduce_payload_size
evt_4117d9b11904,delivered,none,False,none
evt_9b435e431a20,expired,payload_too_large,False,reduce_payload_size
evt_58a1ec858909,expired,replay_without_fix,False,investigate
evt_112eff9ba45f,delivered,none,False,none
evt_f5656f3d9173,duplicate,duplicate_event,False,fix_retry_logic
evt_97111b9543d3,expired,customer_endpoint_down,True,wait_and_retry
evt_f3a14aa67dc1,expired,payload_too_large,False,reduce_payload_size
evt_a2b895470ff2,recovered,none,False,none
evt_3d2ad0fbe340,expired,payload_too_large,False,reduce_payload_size
evt_04dabffce509,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_7bf1562b02e7,expired,customer_endpoint_down,True,wait_and_retry
evt_ef5dce7db86e,expired,payload_too_large,False,reduce_payload_size
evt_87365de6e234,delivered,none,False,none
evt_f4cd4d3626b9,expired,payload_too_large,False,reduce_payload_size
evt_7bbde17c2beb,expired,timeout,True,investigate
evt_0b3efcd8cb14,delivered,none,False,none
evt_d43d117a6184,delivered,none,False,none
evt_47eaf883a58c,delivered,none,False,none
evt_b6e40d8324f2,delivered,none,False,none
evt_839d8a0d6653,delivered,none,False,none
evt_c83a4f891dde,delivered,none,False,none
evt_42bac23c0e2b,expired,timeout,True,investigate
evt_4a30b7ffd36c,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_bcadc8913a9a,delivered,none,False,none
evt_c7bfccbaa365,delivered,none,False,none
evt_79f706e8ad00,expired,payload_too_large,False,reduce_payload_size
evt_5d3b3e1386c1,expired,payload_too_large,False,reduce_payload_size
evt_fa9fefd95c48,expired,payload_too_large,False,reduce_payload_size
evt_8c372d076305,expired,payload_too_large,False,reduce_payload_size
evt_8d6f2e4a9c8d,expired,payload_too_large,False,reduce_payload_size
evt_0d947821642b,delivered,none,False,none
evt_cc4857d773ae,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_1f022afd91c6,delivered,none,False,none
evt_3c3a20dc4c3e,delivered,none,False,none
evt_55e7386fa5f9,delivered,none,False,none
evt_ce3cf5592c1c,delivered,none,False,none
evt_3c4cea2202eb,delivered,none,False,none
evt_67645ee665be,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_063c04def676,expired,rate_limited,True,apply_exponential_backoff
evt_f1d162abf7f2,expired,payload_too_large,False,reduce_payload_size
evt_eecdd9953ffa,expired,payload_too_large,False,reduce_payload_size
evt_fa0ffcbb34eb,recovered,none,False,none
evt_b6eb59a50e4d,delivered,none,False,none
evt_672c82c665e7,delivered,none,False,none
evt_af08b6ac4445,expired,payload_too_large,False,reduce_payload_size
evt_c9eecbaccf08,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_0eb068c5994f,expired,payload_too_large,False,reduce_payload_size
evt_195950d06376,delivered,none,False,none
evt_d7ac5f75d685,expired,malformed_response,True,investigate
evt_46e1dafcf7a1,delivered,none,False,none
evt_ba49a7d4983f,expired,payload_too_large,False,reduce_payload_size
evt_c17dedd5f3ee,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_42da377f1319,delivered,none,False,none
evt_8906b2f02c62,delivered,none,False,none
evt_99434fdfb4b0,expired,payload_too_large,False,reduce_payload_size
evt_55aa3eb54ee4,delivered,none,False,none
evt_d3f5cb45312c,expired,payload_too_large,False,reduce_payload_size
evt_1066d8322646,delivered,none,False,none
evt_ad789c8bf67c,delivered,none,False,none
evt_18bffb0abcb3,expired,payload_too_large,False,reduce_payload_size
evt_291b1972e2cf,delivered,none,False,none
evt_5385031510c0,expired,payload_too_large,False,reduce_payload_size
evt_acf1ad7d5882,expired,invalid_signature,True,verify_signature_config
evt_f9fd8f8d199b,duplicate,duplicate_event,False,fix_retry_logic
evt_3a89acab9d0b,expired,payload_too_large,False,reduce_payload_size
evt_09ff731cca62,expired,payload_too_large,False,reduce_payload_size
evt_c15426653b65,delivered,none,False,none
evt_60b4741a4ef9,expired,payload_too_large,False,reduce_payload_size
evt_69dadae0f5b3,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_f118b989ae7e,expired,payload_too_large,False,reduce_payload_size
evt_8485217693a3,delivered,none,False,none
evt_194f3e9027f4,delivered,none,False,none
evt_4e2998ff8ad1,expired,payload_too_large,False,reduce_payload_size
evt_61e3ab3075a7,expired,payload_too_large,False,reduce_payload_size
evt_382b47f9de5d,expired,payload_too_large,False,reduce_payload_size
evt_158f844d79b6,expired,payload_too_large,False,reduce_payload_size
evt_b6e9ab7382b4,delivered,none,False,none
evt_3d263fe11c55,delivered,none,False,none
evt_d65747503b88,delivered,none,False,none
evt_853192a08038,expired,payload_too_large,False,reduce_payload_size
evt_c9838a509716,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_1ced32b6e5f9,expired,replay_without_fix,False,investigate
evt_0cfa89bb3e27,delivered,none,False,none
evt_aa03c1d149ac,expired,rate_limited,True,apply_exponential_backoff
evt_539c290b1f3b,expired,payload_too_large,False,reduce_payload_size
evt_01e3fd1f432d,delivered,none,False,none
evt_aac5e3557192,expired,invalid_signature,True,verify_signature_config
evt_a87461937462,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_a8539411a6ba,delivered,none,False,none
evt_bf484ccc624a,expired,payload_too_large,False,reduce_payload_size
evt_9362c3865880,expired,payload_too_large,False,reduce_payload_size
evt_03a639cff779,expired,malformed_response,True,investigate
evt_7cb098edd4e3,delivered,none,False,none
evt_479657480f2e,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_26f6576797ab,duplicate,duplicate_event,False,fix_retry_logic
evt_036eb5a46131,delivered,none,False,none
evt_7cb1644e26ed,expired,payload_too_large,False,reduce_payload_size
evt_8f6db4d49d65,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_0c6026edf17b,delivered,none,False,none
evt_86f6e1b5489a,expired,malformed_response,True,investigate
evt_994500991d98,expired,payload_too_large,False,reduce_payload_size
evt_001fde5905ec,delivered,none,False,none
evt_6c469a935846,delivered,none,False,none
evt_660552b97641,delivered,none,False,none
evt_7334b4677786,delivered,none,False,none
evt_c685ac2ac95d,expired,invalid_signature,True,verify_signature_config
evt_503a674517bd,expired,payload_too_large,False,reduce_payload_size
evt_3664978bec75,expired,payload_too_large,False,reduce_payload_size
evt_ee328917dfe6,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_5d8477a890e8,expired,payload_too_large,False,reduce_payload_size
evt_72eac9cd311e,delivered,none,False,none
evt_dea1ea929b69,delivered,none,False,none
evt_87562113694a,delivered,none,False,none
evt_c02c21611bac,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_015c9fd04681,delivered,none,False,none
evt_9a0748f4fe5d,expired,payload_too_large,False,reduce_payload_size
evt_c976a85d8ab7,delivered,none,False,none
evt_55e9b2404e9e,delivered,none,False,none
evt_cf67cb7971ca,expired,payload_too_large,False,reduce_payload_size
evt_508805c0b109,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_4132782ba482,expired,payload_too_large,False,reduce_payload_size
evt_1d68b79c4d1c,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8da1164dc7d0,expired,rate_limited,True,apply_exponential_backoff
evt_f3ef148b3979,expired,payload_too_large,False,reduce_payload_size
evt_6bb6f98c4110,delivered,none,False,none
evt_cfb29d9c1176,expired,payload_too_large,False,reduce_payload_size
evt_31c66c704ce0,delivered,none,False,none
evt_6d96e4c6d2bb,delivered,none,False,none
evt_becc8807f2e5,expired,rate_limited,True,apply_exponential_backoff
evt_aee11a4c99f4,delivered,none,False,none
evt_facb106fc8ae,delivered,none,False,none
evt_895aca565b93,expired,customer_endpoint_down,True,wait_and_retry
evt_4b3b82c25c69,expired,payload_too_large,False,reduce_payload_size
evt_3502ef735d98,delivered,none,False,none
evt_4852a3594455,expired,payload_too_large,False,reduce_payload_size
evt_3d32ce7b6d9e,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_cf7fd2e2d5a3,delivered,none,False,none
evt_af6dcf89d07f,delivered,none,False,none
evt_198a6aff0ec9,expired,payload_too_large,False,reduce_payload_size
evt_ef51710e6bc2,expired,payload_too_large,False,reduce_payload_size
evt_98a577092189,delivered,none,False,none
evt_744919d66a2d,delivered,none,False,none
evt_d83663ade3e0,expired,payload_too_large,False,reduce_payload_size
evt_a31ad906698c,delivered,none,False,none
evt_c1fff478ed74,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_969de9df06c7,expired,payload_too_large,False,reduce_payload_size
evt_e60e3dacabb2,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_b97dfdedd196,delivered,none,False,none
evt_03c627623200,delivered,none,False,none
evt_383b513a3407,delivered,none,False,none
evt_f15ff60b61d1,delivered,none,False,none
evt_50c973080159,delivered,none,False,none
evt_6d6bd3c83489,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_d9b7de4dc47a,delivered,none,False,none
evt_2c967bb55a44,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_847c8896b82a,expired,invalid_signature,True,verify_signature_config
evt_e3dbcf671c88,delivered,none,False,none
evt_a7853bf6930a,delivered,none,False,none
evt_413e101108e8,expired,payload_too_large,False,reduce_payload_size
evt_f44178a47d1a,expired,payload_too_large,False,reduce_payload_size
evt_5f740344b1b7,delivered,none,False,none
evt_da2c4e15f634,delivered,none,False,none
evt_e1657ed9f904,delivered,none,False,none
evt_b92dd69463e6,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_17cf09e16af6,delivered,none,False,none
evt_e620f0554149,delivered,none,False,none
evt_115092fcb641,delivered,none,False,none
evt_6e6f4e58fc33,expired,payload_too_large,False,reduce_payload_size
evt_92a8a68904c0,expired,payload_too_large,False,reduce_payload_size
evt_7e5e52afc4ca,delivered,none,False,none
evt_85497af1f855,expired,payload_too_large,False,reduce_payload_size
evt_8db8e73bf64a,expired,malformed_response,True,investigate
evt_80ef3e9931ab,delivered,none,False,none
evt_72b3d18d2557,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_f0bf0ee4daf6,expired,payload_too_large,False,reduce_payload_size
evt_9235bef07367,delivered,none,False,none
evt_b62357c46763,delivered,none,False,none
evt_3e6fc3e28a94,delivered,none,False,none
